Id,SalePrice
1717,170407.0493555222
1718,141180.2240446917
1719,206510.89092766267
1720,241722.0277292436
1721,162996.1888983036
1722,128008.70800462806
1723,154278.44831830682
1724,210253.6634850711
1725,237051.41863565042
1726,184717.70110064207
1727,150855.34384327434
1728,172495.02619826782
1729,165902.82749101848
1730,161826.857764638
1731,118450.54899711699
1732,132960.3084025306
1733,116847.7924723203
1734,120407.79015284921
1735,131059.39907506703
1736,113137.44136599713
1737,326553.2155263915
1738,244309.63014563225
1739,273059.32425356214
1740,227501.70009348122
1741,198428.48206252628
1742,170884.9686071402
1743,174046.1035767122
1744,336289.86404747237
1745,211523.9717975258
1746,197853.12937469824
1747,216645.2068782397
1748,237677.80867539512
1749,143200.36451329847
1750,130883.82745479762
1751,254517.2331737374
1752,118651.60710501362
1753,147517.14797462535
1754,202424.78095250193
1755,160797.77171759226
1756,130096.33195437716
1757,122233.66626836306
1758,143596.70622669352
1759,159538.69574314475
1760,163237.8039326531
1761,148877.42743208396
1762,173436.64455687345
1763,170889.7917400181
1764,113302.23932729285
1765,178705.0755200147
1766,193092.33640905676
1767,243088.3712499199
1768,143611.51200687233
1769,170989.82987766154
1770,152614.01415303317
1771,123927.30419940833
1772,130431.95963810004
1773,129761.46172408474
1774,151268.62585334838
1775,140828.3429068322
1776,122381.28942334601
1777,108774.08321028312
1778,143247.0906521095
1779,116328.26650479605
1780,171114.53090549668
1781,126311.52108481608
1782,95205.63801513532
1783,142482.49467952136
1784,111487.73494426752
1785,128860.75204202463
1786,130475.59106290474
1787,164994.06487124166
1788,72084.21309102928
1789,105335.46806156743
1790,83646.17215953757
1791,195599.7407138786
1792,163350.6092072811
1793,125263.83044376066
1794,158034.33791606358
1795,132991.3944318952
1796,132958.38873881247
1797,119569.19204873487
1798,123975.19008336234
1799,111123.66965048552
1800,123936.14217080033
1801,129108.11473247145
1802,127688.90729662709
1803,150396.32866037588
1804,138127.89619943534
1805,136336.97833710947
1806,133735.90907582233
1807,126396.96370081256
1808,115746.02121269019
1809,119610.70834194626
1810,137293.45343578997
1811,89589.11975012654
1812,97481.69358084117
1813,123978.53436669603
1814,94335.27961877953
1815,62612.659519680885
1816,105483.22454868886
1817,102349.7619823642
1818,145688.36992508982
1819,137373.49029536167
1820,76615.65158794638
1821,111187.17121347871
1822,145690.1897689083
1823,58528.99498807919
1824,131741.34574595728
1825,137800.03055943456
1826,101210.45938630178
1827,102027.79358554109
1828,127590.79151678582
1829,147127.85162027564
1830,138363.6026309202
1831,146800.47374462776
1832,82748.27519594865
1833,132258.3804858215
1834,122206.22769012745
1835,113937.68565130762
1836,127453.59036749646
1837,87075.06644135046
1838,118102.33064029481
1839,110933.46021452673
1840,136274.12227776585
1841,137976.10218183647
1842,91641.4993992933
1843,135885.68820586728
1844,137938.17963311326
1845,137310.81670990752
1846,150191.77432928182
1847,163658.4451237829
1848,59741.90557445622
1849,107693.28084652455
1850,115780.8565038941
1851,150069.55560183508
1852,126342.08922511236
1853,125650.57158507896
1854,161321.63543197804
1855,146047.2293079993
1856,217625.18297020704
1857,134680.39475067865
1858,144202.73657832097
1859,119302.93111732251
1860,147843.60460723747
1861,119012.36585280579
1862,347348.5664577003
1863,333310.6712642181
1864,333335.4911037835
1865,354176.4247790465
1866,337031.9217934625
1867,233491.88879699394
1868,295127.24186107196
1869,204306.81478721113
1870,226426.56950208376
1871,247691.78511704507
1872,172269.19183836516
1873,237828.76038267056
1874,158807.3867912738
1875,198291.558878882
1876,202881.82299940215
1877,208985.09584033903
1878,210598.87596539286
1879,130238.08645250689
1880,137614.34672690864
1881,253672.1609447566
1882,250229.58166944218
1883,186953.62390320512
1884,203491.00820487682
1885,234123.24244329476
1886,284643.9530038047
1887,213995.4374718743
1888,276685.23902676965
1889,167529.20251499838
1890,121185.75394938354
1891,131641.850841113
1892,99285.84943295925
1893,129153.12013919027
1894,123581.21863645026
1895,133254.75714453793
1896,127543.66607248556
1897,110392.0062471619
1898,119676.08101030496
1899,160635.69240439913
1900,156143.33805397034
1901,158706.5239649907
1902,153078.50912579984
1903,211132.2998631954
1904,147890.33223714246
1905,198289.69206942804
1906,160796.55149931516
1907,215203.5810804864
1908,116216.7062189302
1909,133246.4643170256
1910,123749.99023283889
1911,214102.64333089016
1912,361852.3810872285
1913,138814.16271306877
1914,83040.553411636
1915,287558.66530046525
1916,70013.86164424638
1917,243671.95136152967
1918,142891.84125464724
1919,179917.49851464469
1920,162224.6746740019
1921,387165.30477401725
1922,310626.22452036553
1923,235476.44091007902
1924,232036.28375675547
1925,198307.22063518653
1926,379204.79850818694
1927,133614.57325159712
1928,155100.32937537052
1929,130395.14043331171
1930,128525.61761980249
1931,144843.80482497645
1932,139286.57347078447
1933,191963.72892386265
1934,185640.56531349954
1935,170128.54152582499
1936,195415.53441354225
1937,175826.5927285388
1938,162954.99938015256
1939,228527.54457703704
1940,180098.51359533996
1941,174979.70050190043
1942,176771.09965787086
1943,200099.51512571002
1944,349273.6281570095
1945,371537.69632619625
1946,136124.45740528108
1947,289914.0567952002
1948,167099.70319522772
1949,247256.17594488995
1950,190685.7759794736
1951,244047.80344129316
1952,210652.80233963445
1953,162459.5521132061
1954,188541.28367115263
1955,132779.34921733633
1956,373059.85845113103
1957,157259.05362526808
1958,310277.8177224637
1959,143237.21515272395
1960,114569.18848437334
1961,119569.65355703955
1962,99723.58771548187
1963,111480.93788762191
1964,106991.69825305788
1965,144721.0058970698
1966,137631.57622912189
1967,281054.8669483943
1968,443399.1334074977
1969,380301.9585858026
1970,447168.2143008045
1971,516505.3373584693
1972,382996.9820828698
1973,253953.94852296443
1974,335846.19094111805
1975,565528.4965064544
1976,263956.4479884958
1977,366860.70813299797
1978,358143.77185452246
1979,315460.4768267753
1980,196771.48682039347
1981,346572.7790724681
1982,207985.32063818135
1983,193880.96333830387
1984,168537.27790189348
1985,230201.77054941535
1986,207373.09709864977
1987,187849.76376927047
1988,176117.1397684133
1989,192640.06166194513
1990,211524.48063727518
1991,226976.06135074393
1992,218682.16507721762
1993,169636.62051514586
1994,232709.66111648522
1995,186187.22005737058
1996,245421.55419615697
1997,301572.4730962015
1998,322977.0634399347
1999,261320.42295977983
2000,319744.30187238095
2001,269284.4325354035
2002,242549.54799404173
2003,257384.2554205097
2004,285249.07040627603
2005,223582.8360239199
2006,216161.89608413237
2007,245301.72909452565
2008,210215.5326681826
2009,193936.5928259298
2010,190506.62559438703
2011,141422.75222134075
2012,168294.88776259107
2013,177854.43691894543
2014,180614.8583380505
2015,197219.27841468458
2016,190779.93224089075
2017,186808.0701246303
2018,122008.95589655399
2019,141094.90776592717
2020,102692.73441526156
2021,103552.42885127151
2022,183132.6110772018
2023,139802.96860938243
2024,277842.02154643147
2025,356652.9112266702
2026,170534.98200906257
2027,159287.77933501062
2028,155141.59481380414
2029,164669.61539498775
2030,264016.2022295226
2031,230264.0265195746
2032,246064.4828814663
2033,250696.6652840964
2034,167887.70414338942
2035,218987.24457763927
2036,193988.5753887089
2037,201880.15399507896
2038,328557.25462298817
2039,212299.2905309843
2040,302841.30400139245
2041,298961.26315390744
2042,206556.66126105862
2043,177723.76941829736
2044,180286.5735934454
2045,212758.90932994802
2046,145178.3484357334
2047,142558.08212575575
2048,139031.62189083543
2049,145578.98588124893
2050,167454.95955883616
2051,105091.263816433
2052,119094.7791194683
2053,145309.4568424834
2054,99543.04041929467
2055,150485.88584394398
2056,146532.8855540107
2057,110988.82297335773
2058,216793.97058726414
2059,132215.66464919178
2060,176206.4188320064
2061,177076.34011450817
2062,125998.97740543359
2063,112671.21315123927
2064,134717.66407915665
2065,115338.03054613396
2066,162845.07609330126
2067,116350.24804172752
2068,148213.00635046297
2069,92531.2796442029
2070,118406.2993289491
2071,110779.59812016855
2072,152398.50658002603
2073,128778.61733099991
2074,184371.22322105445
2075,150961.86292022717
2076,118394.71808319753
2077,157373.75074506912
2078,124947.99939179953
2079,129954.56161982822
2080,120858.59063275419
2081,126024.5726641628
2082,124554.74412781249
2083,140576.65401730067
2084,113541.93702734755
2085,115620.17843846921
2086,120375.6949259433
2087,123635.64942976847
2088,100234.31263630146
2089,84685.60740120024
2090,126386.92798768585
2091,103852.1393596478
2092,119969.98463721911
2093,116431.88981006839
2094,111631.74434939359
2095,144042.9452758787
2096,85958.54644638821
2097,104161.08157039461
2098,144944.93473581888
2099,64353.3647647291
2100,76628.27349033025
2101,106379.94868047693
2102,128407.38782514665
2103,102349.46865261688
2104,136427.7983566109
2105,129158.06060281892
2106,62738.495830632404
2107,193341.31011266
2108,115481.47322978375
2109,111114.20646488968
2110,130540.12628601301
2111,131271.308736855
2112,138871.05511303493
2113,118659.43557175406
2114,118132.5565162024
2115,159151.05028345584
2116,112792.84212113149
2117,146772.0872083051
2118,119864.77872826827
2119,113722.3917460821
2120,112518.24212845766
2121,92743.45584650028
2122,116314.13130569825
2123,87017.51825428137
2124,154971.7097525412
2125,127192.10490343731
2126,141260.12861519272
2127,162281.92966803757
2128,133026.39228229257
2129,97544.71025027045
2130,131520.98004160039
2131,134961.62402090695
2132,107941.16830613362
2133,120536.09356998646
2134,121935.48317251998
2135,104178.53722578488
2136,73055.0184926081
2137,109799.79773106835
2138,124832.63961017442
2139,146477.00268945587
2140,138803.4552537137
2141,162528.64540553282
2142,124771.3050278872
2143,146576.85466363234
2144,115342.01051937012
2145,141659.72857035397
2146,174052.07600358743
2147,138061.97021259912
2148,131718.00809260784
2149,153557.0816241149
2150,225245.94409172836
2151,122315.34302903296
2152,177841.7034796116
2153,176618.2744149307
2154,104702.0091310523
2155,149154.41204522108
2156,271073.74130399874
2157,232015.9702557906
2158,232176.99472540413
2159,206954.7608043585
2160,181000.7954661568
2161,236625.19057518436
2162,461300.0360549693
2163,345190.7682674867
2164,242478.26580950164
2165,200650.38677893704
2166,164391.3752059444
2167,224709.14993173518
2168,192045.71040975797
2169,195338.19578005167
2170,211025.25206415643
2171,154227.02904655246
2172,132113.3976902765
2173,169160.80378766332
2174,230105.43532772973
2175,294404.6741899186
2176,308578.56062343135
2177,242919.38134791012
2178,210977.77946902276
2179,138128.11208839872
2180,213339.01525113132
2181,190068.40100172846
2182,221936.53726707996
2183,186285.2146180721
2184,120821.34453042256
2185,121578.79748824377
2186,152742.26700426705
2187,151777.2550392855
2188,156111.21502714284
2189,337040.771345208
2190,81848.21162193031
2191,82386.15422480648
2192,88341.95068058436
2193,117618.37044935611
2194,104390.31196328274
2195,106018.42023596671
2196,105727.73772927854
2197,124049.39977391195
2198,159707.91448653184
2199,173220.8965639016
2200,150163.24976017352
2201,137569.1892919974
2202,200948.7929216603
2203,134627.61901763975
2204,171830.64112485852
2205,117981.31593447851
2206,140100.92956032488
2207,206612.04791604923
2208,256347.6978236425
2209,236729.03802085915
2210,124102.22402154602
2211,117826.8966560634
2212,125460.52451803253
2213,104023.14601316019
2214,133343.83541558255
2215,107231.71817034527
2216,145196.28284242394
2217,73021.3202179983
2218,89873.4766422481
2219,90880.00131596971
2220,87343.79730237667
2221,289633.3251600164
2222,269360.65407468175
2223,279725.26452843245
2224,210697.13614829746
2225,120857.70513450507
2226,195078.05471392846
2227,192939.8792049493
2228,254851.02832716642
2229,254369.4764058259
2230,146947.7844815037
2231,209387.11276522986
2232,178476.36550665644
2233,172100.0654205796
2234,236383.8811615544
2235,219532.90737903464
2236,265552.6317369816
2237,336164.79132383515
2238,204666.85351794763
2239,119161.00044542298
2240,156089.24318350747
2241,153895.20550274762
2242,125089.44968903543
2243,130928.02223663095
2244,102714.02950594405
2245,102976.4763071305
2246,135806.77716450643
2247,119747.2385116978
2248,130139.56618226788
2249,123456.71643452013
2250,129477.43375457714
2251,103920.45303408641
2252,187591.83173636894
2253,153120.80986886146
2254,172948.51090333879
2255,187638.40972586168
2256,170902.26048091857
2257,216446.67235349063
2258,153931.19733499456
2259,177259.2307136225
2260,162763.30422291878
2261,180976.92734529573
2262,201721.94535321015
2263,371540.60723332345
2264,516854.83310804237
2265,172148.01897867324
2266,291737.57324615127
2267,386612.954992996
2268,403177.9644178288
2269,147963.31591189868
2270,193633.30885973832
2271,215788.40973305705
2272,191326.4181060834
2273,161429.5540835366
2274,184136.7662805754
2275,163319.160715531
2276,186697.0234856174
2277,186827.5323429212
2278,147955.23760928973
2279,127956.28720825027
2280,117522.19214642372
2281,163612.50230045078
2282,176685.1649926097
2283,110100.71347661508
2284,113116.79213329298
2285,145693.98505246977
2286,126610.57117320484
2287,355827.59645179776
2288,271384.60153324914
2289,370049.12150009477
2290,482088.65373399976
2291,332877.06675366045
2292,443119.2571936638
2293,505661.64070624206
2294,412937.03242131026
2295,499269.1387232238
2296,295591.5262851221
2297,336299.477459473
2298,326487.7559708472
2299,377061.94551917503
2300,346707.3791895781
2301,295800.636776211
2302,247999.04085372342
2303,235227.83698450777
2304,245245.30038182557
2305,193819.76806046293
2306,188665.94779316615
2307,192967.3172901682
2308,213505.64763673485
2309,269774.82537109894
2310,203024.20031627166
2311,205517.35055828866
2312,168768.9675360998
2313,170819.4699442836
2314,170314.98822264763
2315,182815.5053742164
2316,195312.64839631194
2317,185901.30897282663
2318,177851.51257895856
2319,180186.25630082242
2320,185442.4141893601
2321,240915.94560508247
2322,185493.50401471043
2323,182780.5463760409
2324,178152.2363321461
2325,213816.16762353486
2326,168831.36502310797
2327,205472.40091438216
2328,223501.1115628319
2329,192398.0417666126
2330,184564.649157795
2331,352134.41433695814
2332,410910.2913058054
2333,322460.1807218112
2334,248700.2689059093
2335,262519.1350362308
2336,316364.67401983606
2337,204934.29099320422
2338,273709.73350208096
2339,225298.73353432017
2340,418147.9560276827
2341,218303.5357838364
2342,233363.3912446552
2343,231625.67406677527
2344,225916.4612320959
2345,237298.3509393675
2346,207277.5343201648
2347,195568.3098338855
2348,233641.7267039788
2349,178448.54733798237
2350,309062.5220593987
2351,252130.1496415915
2352,249354.8830691778
2353,255780.73669620493
2354,147424.16351049967
2355,148929.82715596523
2356,151842.48441726738
2357,190639.75873408953
2358,190039.29790504885
2359,134646.15296212668
2360,118614.89794504466
2361,149212.95328201447
2362,273786.5946285208
2363,139344.2168817955
2364,157482.9590581121
2365,214365.27684649435
2366,188144.65686999657
2367,214191.05162016343
2368,217618.372285415
2369,207135.61379528517
2370,165901.28812865735
2371,164030.42984300645
2372,189693.21303045063
2373,281194.0716607093
2374,327025.54701145337
2375,239488.46288374564
2376,299344.4979226996
2377,369920.4449688762
2378,142311.34330361756
2379,220901.9898239205
2380,146703.17737192693
2381,176180.17289112482
2382,207071.33383218062
2383,207171.4334866529
2384,254401.94181302004
2385,159782.07105982464
2386,132738.58652010994
2387,132840.36041402147
2388,100686.57070403837
2389,120019.20330765645
2390,136306.95177498556
2391,146484.9968778887
2392,114913.76247305973
2393,162059.32388329718
2394,135473.99943529195
2395,215649.84355530544
2396,140276.30414677362
2397,218133.73318600547
2398,131469.48045860667
2399,70735.92588560464
2400,74587.46950114239
2401,127621.83159152372
2402,130744.3660603768
2403,145848.53968879525
2404,144906.725931453
2405,158050.80388933394
2406,142880.21427280066
2407,129093.66239278503
2408,143120.76674772042
2409,121658.00904305026
2410,172397.8752459772
2411,114673.11413232608
2412,153594.07817936153
2413,124992.56260569987
2414,156013.73023010284
2415,135064.80443304614
2416,125526.63730257547
2417,131330.58313090412
2418,131955.79757935164
2419,122785.08878415986
2420,119931.92794078072
2421,145209.36446453875
2422,111502.3578966769
2423,109340.9070964137
2424,147141.61697415294
2425,220758.64470641367
2426,129475.49789253197
2427,128926.56121795446
2428,176187.65829197428
2429,113419.39469433282
2430,136195.3513561914
2431,110078.52051238804
2432,146143.72472412704
2433,147333.7824962663
2434,139820.2685552765
2435,151400.6530491733
2436,107900.58518040487
2437,106214.44327640311
2438,122861.41078728993
2439,106045.64993906252
2440,122719.85653209197
2441,97795.22292448726
2442,104263.72893992625
2443,129077.61991531576
2444,128349.57783801547
2445,88527.85553380453
2446,128864.96866342846
2447,172464.47661460575
2448,125647.97412871047
2449,112641.84989128118
2450,150202.12006309273
2451,126544.35932911237
2452,192451.43233164822
2453,93986.79491980602
2454,119853.73393866971
2455,122837.53564591432
2456,128800.66548766749
2457,126156.06863222504
2458,124948.62582917316
2459,108955.9053542267
2460,134028.67307887
2461,124366.6856646599
2462,132974.7690094633
2463,116143.80799351298
2464,176102.7132953545
2465,137680.1552825624
2466,112645.88087873309
2467,128579.14700712221
2468,83736.33456283768
2469,82316.24661954113
2470,195433.73606093938
2471,214447.98298667086
2472,156529.1988304218
2473,113841.68983348283
2474,75239.81785728227
2475,226089.98332435143
2476,114189.92476792968
2477,121118.0220384645
2478,152621.9783652891
2479,103342.6394174453
2480,151041.29731971578
2481,121472.73001385207
2482,123532.3940462353
2483,113808.42452906583
2484,121848.41664582367
2485,124251.49892101693
2486,151281.5907186675
2487,183107.92930402886
2488,168669.5981698445
2489,153299.2385753037
2490,143343.81287632106
2491,97018.00592257045
2492,191163.07805968975
2493,141036.5718128134
2494,143843.6793172859
2495,92959.61337070423
2496,236212.80660057126
2497,154052.43902565967
2498,110721.58877888299
2499,90329.14022974078
2500,127354.19384564018
2501,135817.0485137589
2502,148758.5341299583
2503,94082.15821407546
2504,199003.19790838184
2505,215628.22237204682
2506,252694.16762418652
2507,289894.2952437238
2508,253010.77400689822
2509,214741.8920244687
2510,218717.77693280167
2511,175122.1509307486
2512,209277.6436827634
2513,219788.8268386828
2514,249427.60161165852
2515,151287.06096576838
2516,172911.5700532128
2517,152864.00666223813
2518,152355.91901494967
2519,231795.0958771628
2520,215689.3161028234
2521,189041.28514307828
2522,224373.25272157337
2523,124782.08654258763
2524,132194.7464142475
2525,148338.43955721566
2526,136912.91739544654
2527,114433.91209578553
2528,127138.83629601942
2529,134756.51765057538
2530,129650.40306359051
2531,260805.38872675542
2532,232011.64924470146
2533,195527.97722628972
2534,224993.16053027875
2535,308374.87338678713
2536,227281.77563069586
2537,234495.6130794299
2538,182616.46041020847
2539,186127.19301425508
2540,181169.9495678023
2541,181741.38776913576
2542,161646.06277250376
2543,122690.97052420638
2544,120338.1820205096
2545,128546.59933306297
2546,129518.7256763754
2547,140964.32501166663
2548,159398.89972615562
2549,157667.974833011
2550,1754426.5852100113
2551,137325.79310437007
2552,133626.19519182266
2553,76537.30414766872
2554,94354.67809366378
2555,122323.33437843647
2556,102992.19060353682
2557,109486.7263751379
2558,170624.46438058864
2559,134363.83389639005
2560,150123.88986753853
2561,153494.123416227
2562,137050.71104273188
2563,155414.83341153865
2564,185598.85513396942
2565,135808.5623801638
2566,148865.37704194078
2567,131257.01619744633
2568,200573.1487459432
2569,218961.61129755017
2570,118950.34153244071
2571,187168.94737025327
2572,149260.71100229546
2573,218507.75606002315
2574,288535.1322842345
2575,125604.89528460722
2576,115448.36469306595
2577,130316.31043937203
2578,92251.32077840438
2579,67549.01210217828
2580,109410.7791423466
2581,133758.63238642944
2582,136742.48287649604
2583,271786.4713010621
2584,174134.5180634342
2585,191681.87524243182
2586,230212.5134824071
2587,205350.84186479318
2588,142157.21401587754
2589,152282.81656882388
2590,207586.3404555465
2591,231025.58032777224
2592,208850.6496646917
2593,249581.50469566218
2594,175858.15157914694
2595,200039.4189697448
2596,295441.6963247289
2597,187354.04393170995
2598,285759.30502180045
2599,334936.2681402219
2600,172246.43198889503
2601,139948.7900414912
2602,86862.09252060392
2603,96273.76331768231
2604,94962.7166079593
2605,84338.93766774487
2606,144382.19471864807
2607,212028.96703512783
2608,199300.96796640364
2609,178774.78085809315
2610,113849.08540202817
2611,128364.44458616317
2612,158044.57249691527
2613,132830.55389025927
2614,124927.98975125568
2615,147543.46843057824
2616,146969.4854473795
2617,188445.62426310356
2618,210727.17125169127
2619,199587.6686304055
2620,190109.31183193362
2621,173846.64056629554
2622,180313.36316078214
2623,243596.38767961282
2624,302063.21671479923
2625,291928.7739552621
2626,173220.94510480246
2627,159329.93125528574
2628,471932.0652312412
2629,528267.9910125699
2630,358806.44072431506
2631,498730.76690585027
2632,411269.57263530884
2633,291383.7832842103
2634,421278.7912835187
2635,158820.14258326514
2636,178409.14148540772
2637,176974.60096185276
2638,264586.7433882453
2639,181262.88348731823
2640,155118.46269936234
2641,105613.29249450756
2642,181131.40799266263
2643,107213.58397215154
2644,118491.23852736254
2645,112576.47080158182
2646,100784.78610298871
2647,108846.4877118388
2648,145568.55349019403
2649,154338.23682417846
2650,139522.28503006508
2651,137960.67283775407
2652,416827.6990568906
2653,246235.6628572381
2654,249510.98975774294
2655,409718.9711085078
2656,319252.45002723834
2657,352387.6098849975
2658,305243.1158032182
2659,304994.48785478744
2660,361378.57955326285
2661,355937.22819736844
2662,361946.3228251338
2663,278519.1895422316
2664,260297.07987856027
2665,329227.42086310784
2666,267606.6234380162
2667,171767.75315800385
2668,177033.92304120483
2669,182149.9671862612
2670,280900.6171617682
2671,185518.70416273904
2672,195953.4799777046
2673,203133.32133093476
2674,193557.3098517584
2675,172515.26311389267
2676,191502.0617175494
2677,201960.43242888467
2678,256785.94161868907
2679,265833.4074297158
2680,274972.3748422994
2681,417379.0813862714
2682,328754.67230152566
2683,587096.5517424657
2684,307412.49578109285
2685,326931.4106859655
2686,249065.33720417693
2687,319366.21950836445
2688,212837.45109057843
2689,202141.2721812861
2690,463244.8140387165
2691,187454.97465036626
2692,145913.9292532865
2693,200578.5419882983
2694,141488.7250823046
2695,192657.12937747687
2696,184813.6216442423
2697,194384.3869165789
2698,195012.40965521333
2699,168922.63263687026
2700,152532.45019767116
2701,149870.5163570286
2702,112265.72845251318
2703,123458.51747896257
2704,139422.2506181697
2705,114108.49746259757
2706,116483.6072630857
2707,123710.59396996809
2708,129424.83374248333
2709,108638.64676593502
2710,129252.66264590574
2711,312937.3385440397
2712,398307.0181824931
2713,174536.9951188353
2714,153106.1642401261
2715,171195.28419226894
2716,151027.6666478057
2717,204964.2498608095
2718,220091.1131517824
2719,146536.46689309864
2720,170303.31167104936
2721,128205.85038217355
2722,158866.9946103805
2723,142603.8269754049
2724,125130.7408796372
2725,129377.7066239383
2726,153889.1778759085
2727,169409.07098491865
2728,174709.0938424835
2729,147899.86063039445
2730,147876.91592793036
2731,131785.95875536383
2732,133942.2114628322
2733,161493.07085676267
